,AccountId,Score,Percentage
4449,697982,8,38.0952381
4450,698002,9,42.85714286
4451,698020,5,23.80952381
4452,698042,6,28.57142857
4453,698052,4,19.04761905
4454,698061,6,28.57142857
4455,698077,12,57.14285714
4456,698086,10,47.61904762
4457,698092,9,42.85714286
4458,698214,21,100.0
4459,698226,7,33.33333333
4460,698274,7,33.33333333
4461,698275,6,28.57142857
4462,698300,3,14.28571429
4463,698305,5,23.80952381
4464,698313,7,33.33333333
4465,698328,6,28.57142857
4466,698335,6,28.57142857
4467,698337,8,38.0952381
4468,698352,21,100.0
4469,698361,6,28.57142857
4470,698366,8,38.0952381
4471,698367,6,28.57142857
4472,698375,7,33.33333333
4473,698377,6,28.57142857
4474,698403,6,28.57142857
4476,698410,6,28.57142857
4477,698420,6,28.57142857
4478,698421,8,38.0952381
4479,698442,6,28.57142857
4480,698464,21,100.0
4481,698468,9,42.85714286
4482,698475,14,66.66666667
4483,698492,6,28.57142857
4484,698512,5,23.80952381
4485,698514,6,28.57142857
4486,698519,8,38.0952381
4487,698520,6,28.57142857
4488,698525,10,47.61904762
4490,698535,16,76.19047619
4491,698571,8,38.0952381
4492,698608,8,38.0952381
4493,698667,9,42.85714286
4494,698670,3,14.28571429
4495,698691,8,38.0952381
4496,698698,10,47.61904762
4497,698703,11,52.38095238
4498,698707,8,38.0952381
4499,698708,6,28.57142857
4500,698737,5,23.80952381
4501,698744,21,100.0
4502,698755,6,28.57142857
4503,698763,8,38.0952381
4504,698771,7,33.33333333
4505,698772,6,28.57142857
4506,698780,6,28.57142857
4507,698800,7,33.33333333
4508,698804,8,38.0952381
4509,698841,7,33.33333333
4510,698846,4,19.04761905
4511,698861,19,90.47619048
4512,698902,10,47.61904762
4513,698913,8,38.0952381
4514,698943,6,28.57142857
4515,698959,9,42.85714286
4516,698997,8,38.0952381
4517,699013,12,57.14285714
4518,699017,6,28.57142857
4519,699028,6,28.57142857
4520,699030,6,28.57142857
4521,699031,8,38.0952381
4522,699052,6,28.57142857
4523,699059,21,100.0
4524,699104,16,76.19047619
4525,699123,8,38.0952381
4526,699124,6,28.57142857
4527,699185,7,33.33333333
4528,699205,9,42.85714286
4529,699212,6,28.57142857
4530,699224,21,100.0
4531,699225,7,33.33333333
4532,699231,6,28.57142857
4533,699233,11,52.38095238
4534,699240,6,28.57142857
4535,699247,8,38.0952381
4536,699248,9,42.85714286
4537,699266,6,28.57142857
4538,699269,8,38.0952381
4539,699271,8,38.0952381
4540,699277,18,85.71428571
4541,699278,21,100.0
4542,699287,10,47.61904762
4543,699291,8,38.0952381
4544,699309,6,28.57142857
4545,699319,5,23.80952381
4546,699325,9,42.85714286
4547,699330,9,42.85714286
4548,699331,21,100.0
4549,699341,19,90.47619048
4550,699344,7,33.33333333
4551,699352,8,38.0952381
4552,699358,6,28.57142857
4553,699361,6,28.57142857
4555,699363,7,33.33333333
4556,699381,6,28.57142857
4557,699385,6,28.57142857
4558,699389,7,33.33333333
4559,699410,10,47.61904762
4560,699424,5,23.80952381
4561,699429,5,23.80952381
4562,699430,3,14.28571429
4563,699441,8,38.0952381
4564,699447,6,28.57142857
4565,699451,5,23.80952381
4566,699490,4,19.04761905
4567,699507,21,100.0
4568,699514,6,28.57142857
4569,699516,21,100.0
4570,699533,4,19.04761905
4571,699549,6,28.57142857
4572,699579,4,19.04761905
4573,699583,6,28.57142857
4574,699592,8,38.0952381
4575,699595,8,38.0952381
4576,699596,5,23.80952381
4577,699614,11,52.38095238
4578,699619,5,23.80952381
4579,699630,5,23.80952381
4580,699631,5,23.80952381
4581,699642,6,28.57142857
4582,699651,1,4.761904762
4583,699671,21,100.0
4584,699673,8,38.0952381
4585,699678,5,23.80952381
4586,699682,6,28.57142857
4587,699707,6,28.57142857
4588,699710,5,23.80952381
4589,699715,5,23.80952381
4590,699716,11,52.38095238
4591,699720,10,47.61904762
4592,699730,5,23.80952381
4593,699742,6,28.57142857
4594,699751,4,19.04761905
4595,699783,7,33.33333333
4596,699786,5,23.80952381
4597,699803,8,38.0952381
4598,699829,9,42.85714286
4599,699830,5,23.80952381
4600,699833,1,4.761904762
4605,699836,6,28.57142857
4606,699841,8,38.0952381
4608,699845,6,28.57142857
4609,699846,6,28.57142857
4610,699852,14,66.66666667
4611,699890,7,33.33333333
4612,699895,6,28.57142857
4613,699898,6,28.57142857
4614,699905,5,23.80952381
4615,699914,6,28.57142857
4616,699929,10,47.61904762
4617,699931,10,47.61904762
4619,699944,11,52.38095238
4620,699963,8,38.0952381
4621,699965,5,23.80952381
4622,700010,21,100.0
4623,700016,5,23.80952381
4624,700023,6,28.57142857
4625,700034,21,100.0
4626,700041,9,42.85714286
4627,700057,14,66.66666667
4628,700059,8,38.0952381
4629,700074,5,23.80952381
4630,700076,5,23.80952381
4631,700084,9,42.85714286
4632,700085,9,42.85714286
4633,700091,20,95.23809524
4634,700094,6,28.57142857
4635,700098,9,42.85714286
4636,700103,21,100.0
4637,700110,8,38.0952381
4638,700112,21,100.0
4639,700115,21,100.0
4640,700138,11,52.38095238
4641,700164,9,42.85714286
4642,700169,9,42.85714286
4643,700175,10,47.61904762
4644,700195,12,57.14285714
4645,700196,7,33.33333333
4646,700311,5,23.80952381
4647,700319,6,28.57142857
4651,700322,11,52.38095238
4652,700353,10,47.61904762
4653,700386,6,28.57142857
4654,700422,8,38.0952381
4655,700424,9,42.85714286
4656,700426,6,28.57142857
4657,700450,7,33.33333333
4658,700456,6,28.57142857
4659,700469,12,57.14285714
4660,700480,5,23.80952381
4661,700496,5,23.80952381
4662,700497,8,38.0952381
4663,700498,6,28.57142857
4664,700520,6,28.57142857
4665,700524,21,100.0
4666,700573,8,38.0952381
4667,700614,6,28.57142857
4668,700619,6,28.57142857
4669,700638,20,95.23809524
4670,700643,6,28.57142857
4671,700650,10,47.61904762
4672,700670,6,28.57142857
4673,700672,8,38.0952381
4674,700680,21,100.0
4675,700690,7,33.33333333
4677,700697,6,28.57142857
4678,700728,6,28.57142857
4679,700754,8,38.0952381
4680,700783,12,57.14285714
4681,700793,4,19.04761905
4682,700796,8,38.0952381
4683,700798,11,52.38095238
4684,700801,7,33.33333333
4685,700808,6,28.57142857
4686,700811,6,28.57142857
4687,700814,10,47.61904762
4688,700816,6,28.57142857
4689,700817,7,33.33333333
4690,700819,6,28.57142857
4691,700834,3,14.28571429
4692,700837,8,38.0952381
4693,700842,9,42.85714286
4694,700849,11,52.38095238
4695,700859,4,19.04761905
4696,700864,7,33.33333333
4697,700869,11,52.38095238
4698,700870,8,38.0952381
4699,700876,10,47.61904762
4700,700892,6,28.57142857
4701,700907,9,42.85714286
4702,700909,15,71.42857143
4703,700915,5,23.80952381
4704,700921,11,52.38095238
4705,700927,9,42.85714286
4706,700944,6,28.57142857
4708,700968,21,100.0
4709,700973,5,23.80952381
4711,700981,8,38.0952381
4712,700986,7,33.33333333
4713,700997,8,38.0952381
4714,701026,9,42.85714286
4715,701037,6,28.57142857
4716,701041,8,38.0952381
4717,701047,5,23.80952381
4718,701057,6,28.57142857
4719,701078,5,23.80952381
4720,701084,6,28.57142857
4721,701087,6,28.57142857
4722,701090,5,23.80952381
4723,701093,6,28.57142857
4724,701094,6,28.57142857
4725,701098,11,52.38095238
4726,701100,6,28.57142857
4728,701102,8,38.0952381
4729,701115,1,4.761904762
4730,701118,5,23.80952381
4731,701125,9,42.85714286
4732,701127,7,33.33333333
4733,701133,6,28.57142857
4734,701142,5,23.80952381
4735,701144,6,28.57142857
4736,701151,6,28.57142857
4737,701154,7,33.33333333
4738,701160,11,52.38095238
4739,701176,7,33.33333333
4740,701200,6,28.57142857
4741,701208,9,42.85714286
4742,701215,6,28.57142857
4743,701221,7,33.33333333
4745,701238,9,42.85714286
4746,701241,7,33.33333333
4747,701247,10,47.61904762
4748,701249,10,47.61904762
4749,701258,7,33.33333333
4750,701289,6,28.57142857
4751,701295,6,28.57142857
4752,701305,8,38.0952381
4753,701306,10,47.61904762
4754,701324,7,33.33333333
4755,701325,10,47.61904762
4756,701330,6,28.57142857
4757,701337,8,38.0952381
4758,701343,5,23.80952381
4759,701344,6,28.57142857
4760,701361,8,38.0952381
4761,701367,9,42.85714286
4762,701368,21,100.0
4763,701377,6,28.57142857
4764,701385,8,38.0952381
4765,701391,21,100.0
4766,701394,6,28.57142857
4767,701462,5,23.80952381
4768,701499,9,42.85714286
4769,701511,21,100.0
4770,701531,5,23.80952381
4771,701537,5,23.80952381
4772,701568,6,28.57142857
4773,701570,5,23.80952381
4774,701574,6,28.57142857
4775,701590,8,38.0952381
4776,701613,10,47.61904762
4777,701622,9,42.85714286
4778,701641,9,42.85714286
4779,701650,5,23.80952381
4780,701677,9,42.85714286
4781,701686,9,42.85714286
4782,701695,19,90.47619048
4783,701703,21,100.0
4784,701729,21,100.0
4785,701734,4,19.04761905
4786,701765,21,100.0
4787,701804,5,23.80952381
4788,701806,21,100.0
4789,701812,6,28.57142857
4790,701816,7,33.33333333
4791,701821,10,47.61904762
4792,701832,6,28.57142857
4793,701836,6,28.57142857
4794,701853,10,47.61904762
4795,701869,10,47.61904762
4796,701921,10,47.61904762
4799,701931,7,33.33333333
4800,701932,9,42.85714286
4801,701945,21,100.0
4802,701946,21,100.0
4803,701951,8,38.0952381
4805,701957,3,14.28571429
4806,702029,10,47.61904762
4807,702036,7,33.33333333
4808,702037,5,23.80952381
4809,702049,8,38.0952381
4810,702050,8,38.0952381
4811,702052,6,28.57142857
4812,702074,12,57.14285714
4813,702164,15,71.42857143
4814,702169,9,42.85714286
4815,702209,10,47.61904762
4816,702210,8,38.0952381
4817,702217,21,100.0
4818,702230,10,47.61904762
4819,702232,0,0.0
4820,702255,8,38.0952381
4821,702267,9,42.85714286
4822,702268,8,38.0952381
4824,702269,5,23.80952381
4825,702272,21,100.0
4826,702276,17,80.95238095
4827,702281,9,42.85714286
4828,702288,5,23.80952381
4829,702298,5,23.80952381
4830,702331,6,28.57142857
4831,702337,21,100.0
4832,702358,14,66.66666667
4833,702360,21,100.0
4834,702363,6,28.57142857
4835,702387,10,47.61904762
4836,702405,5,23.80952381
4837,702417,6,28.57142857
4838,702427,8,38.0952381
4839,702433,5,23.80952381
4840,702473,7,33.33333333
4841,702493,6,28.57142857
4842,702501,21,100.0
4843,702509,8,38.0952381
4844,702513,6,28.57142857
4845,702515,8,38.0952381
4846,702525,5,23.80952381
4847,702552,8,38.0952381
4848,702583,5,23.80952381
4849,702608,7,33.33333333
4850,702638,3,14.28571429
4851,702645,8,38.0952381
4852,702649,6,28.57142857
4853,702667,5,23.80952381
4854,702668,6,28.57142857
4855,702669,6,28.57142857
4856,702671,9,42.85714286
4857,702672,18,85.71428571
4858,702691,8,38.0952381
4859,702705,10,47.61904762
4860,702712,10,47.61904762
4861,702717,8,38.0952381
4862,702729,6,28.57142857
4863,702731,11,52.38095238
4864,702766,11,52.38095238
4865,702767,21,100.0
4866,702768,8,38.0952381
4867,702774,10,47.61904762
4868,702777,5,23.80952381
4869,702796,11,52.38095238
4870,702801,7,33.33333333
4871,702818,6,28.57142857
4872,702830,6,28.57142857
4873,702838,10,47.61904762
4874,702841,9,42.85714286
4875,702848,7,33.33333333
4876,702857,5,23.80952381
4877,702865,11,52.38095238
4878,702884,7,33.33333333
4879,702885,4,19.04761905
4880,702888,9,42.85714286
4881,702901,9,42.85714286
4882,702926,5,23.80952381
4883,702944,7,33.33333333
4884,702947,3,14.28571429
4885,702948,5,23.80952381
4886,702960,8,38.0952381
4887,703002,5,23.80952381
4889,703043,4,19.04761905
4890,703057,9,42.85714286
4891,703060,12,57.14285714
4892,703105,21,100.0
4893,703109,6,28.57142857
4894,703127,9,42.85714286
4895,703135,8,38.0952381
4896,703150,5,23.80952381
4897,703181,21,100.0
4898,703190,5,23.80952381
4899,703260,21,100.0
4900,703270,14,66.66666667
4901,703272,8,38.0952381
4902,703275,5,23.80952381
4903,703278,20,95.23809524
4904,703297,5,23.80952381
4905,703332,6,28.57142857
4906,703338,6,28.57142857
4907,703358,11,52.38095238
4908,703368,11,52.38095238
4909,703392,7,33.33333333
4910,703393,8,38.0952381
4911,703395,5,23.80952381
4912,703396,12,57.14285714
4913,703399,10,47.61904762
4914,703405,7,33.33333333
4915,703406,10,47.61904762
4916,703409,6,28.57142857
4917,703442,11,52.38095238
4918,703466,6,28.57142857
4919,703485,21,100.0
4920,703486,6,28.57142857
4921,703488,21,100.0
4922,703492,5,23.80952381
4923,703504,6,28.57142857
4924,703509,8,38.0952381
4925,703515,10,47.61904762
4926,703523,6,28.57142857
4927,703529,6,28.57142857
4928,703545,5,23.80952381
4929,703551,7,33.33333333
4930,703559,5,23.80952381
4931,703589,6,28.57142857
4932,703605,6,28.57142857
4933,703611,5,23.80952381
4939,703638,9,42.85714286
4940,703656,5,23.80952381
4941,703753,6,28.57142857
4942,703754,5,23.80952381
4943,703759,9,42.85714286
4944,703764,8,38.0952381
4945,703765,21,100.0
4946,703769,12,57.14285714
4947,703778,8,38.0952381
4948,703802,5,23.80952381
4949,703814,7,33.33333333
4950,703815,5,23.80952381
4951,703816,5,23.80952381
4952,703817,6,28.57142857
4953,703818,10,47.61904762
4954,703819,6,28.57142857
4955,703820,9,42.85714286
4956,703821,5,23.80952381
4957,703822,4,19.04761905
4958,703823,8,38.0952381
4959,703829,7,33.33333333
4960,703834,5,23.80952381
4961,703881,7,33.33333333
4962,704041,5,23.80952381
4963,704155,5,23.80952381
4964,704211,5,23.80952381
4965,704217,7,33.33333333
4966,704227,9,42.85714286
4967,704231,5,23.80952381
4968,704234,5,23.80952381
4969,704235,0,0.0
4970,704245,20,95.23809524
4971,704246,5,23.80952381
4972,704247,11,52.38095238
4973,704271,6,28.57142857
4975,704287,9,42.85714286
4976,704324,5,23.80952381
4977,704357,8,38.0952381
4978,704376,5,23.80952381
4979,704385,12,57.14285714
4980,704391,5,23.80952381
4981,704408,21,100.0
4982,704424,8,38.0952381
4983,704451,11,52.38095238
4984,704454,8,38.0952381
4985,704462,9,42.85714286
4986,704464,8,38.0952381
4987,704513,10,47.61904762
4988,704529,7,33.33333333
4989,704542,15,71.42857143
4990,704561,10,47.61904762
4991,704573,6,28.57142857
4992,704580,4,19.04761905
4993,704584,8,38.0952381
4994,704605,3,14.28571429
4995,704612,10,47.61904762
4996,704643,11,52.38095238
4997,704656,8,38.0952381
4998,704664,7,33.33333333
4999,704695,8,38.0952381
