a,theta_true,theta_hat,rmse_overall
0.5,2.0,0.8890754885490701,1.0249192618585736
0.5,2.0,1.1323876092681213,1.0249192618585736
0.5,2.0,1.111201790913514,1.0249192618585736
0.5,2.0,1.8273142353980534,1.0249192618585736
0.5,2.0,1.37560066466356,1.0249192618585736
0.5,2.0,1.0162764136816962,1.0249192618585736
0.5,2.0,1.496514218768409,1.0249192618585736
0.5,2.0,0.41927565673202905,1.0249192618585736
0.5,2.0,0.17728838865675664,1.0249192618585736
0.5,2.0,0.8196578320406361,1.0249192618585736
0.5,2.0,1.3713097054493493,1.0249192618585736
0.5,2.0,1.2469697297492572,1.0249192618585736
0.5,2.0,1.607063237925143,1.0249192618585736
0.5,2.0,1.0335816513572285,1.0249192618585736
0.5,2.0,1.8395393461566403,1.0249192618585736
0.5,2.0,0.41927565673202916,1.0249192618585736
0.5,2.0,1.5986925442909172,1.0249192618585736
0.5,2.0,1.8562572584026293,1.0249192618585736
0.5,2.0,0.6614274663866103,1.0249192618585736
0.5,2.0,1.3756006646635601,1.0249192618585736
0.5,2.0,1.3756006646635592,1.0249192618585736
0.5,2.0,1.1369606236401233,1.0249192618585736
0.5,2.0,1.3667187278001747,1.0249192618585736
0.5,2.0,1.027566856546228,1.0249192618585736
0.5,2.0,1.740313282890203,1.0249192618585736
0.5,2.0,1.3626949509650501,1.0249192618585736
0.5,2.0,0.8942267117835047,1.0249192618585736
0.5,2.0,1.251435701566616,1.0249192618585736
0.5,2.0,1.6070632379251426,1.0249192618585736
0.5,2.0,0.17151646436210413,1.0249192618585736
0.5,2.0,0.8084140909211311,1.0249192618585736
0.5,2.0,0.8836437069149552,1.0249192618585736
0.5,2.0,1.0162764136816969,1.0249192618585736
0.5,2.0,1.1323876092681215,1.0249192618585736
0.5,2.0,1.0162764136816962,1.0249192618585736
0.5,2.0,0.5452895802805326,1.0249192618585736
0.5,2.5,1.3756006646635597,1.0249192618585736
0.5,2.5,0.5452895802805326,1.0249192618585736
0.5,2.5,1.0118331118203128,1.0249192618585736
0.5,2.5,0.41927565673202943,1.0249192618585736
0.5,2.5,1.3756006646635597,1.0249192618585736
0.5,2.5,1.1323876092681213,1.0249192618585736
0.5,2.5,1.1186035783642345,1.0249192618585736
0.5,2.5,1.8450251638449784,1.0249192618585736
0.5,2.5,1.021791089306889,1.0249192618585736
0.5,2.5,0.894226711783505,1.0249192618585736
0.5,2.5,0.6624997173745452,1.0249192618585736
0.5,2.5,1.8562572584026282,1.0249192618585736
0.5,2.5,1.8322681579961537,1.0249192618585736
0.5,2.5,0.41927565673202943,1.0249192618585736
0.5,2.5,0.8942267117835045,1.0249192618585736
0.5,2.5,1.1323876092681218,1.0249192618585736
0.5,2.5,0.30256422129899857,1.0249192618585736
0.5,2.5,1.3756006646635597,1.0249192618585736
0.5,2.5,1.112581608039873,1.0249192618585736
0.5,2.5,0.7790305188101179,1.0249192618585736
0.5,2.5,1.8346058923729114,1.0249192618585736
0.5,2.5,1.1323876092681213,1.0249192618585736
0.5,2.5,1.607637180252292,1.0249192618585736
0.5,2.5,0.784051346392122,1.0249192618585736
0.5,2.5,1.257244955990514,1.0249192618585736
0.5,2.5,1.0162764136816969,1.0249192618585736
0.5,2.5,0.30342783887581104,1.0249192618585736
0.5,2.5,1.2983785532525727,1.0249192618585736
0.5,2.5,1.6076371802522906,1.0249192618585736
0.5,2.5,1.6113748036167763,1.0249192618585736
0.5,2.5,0.8896399674494943,1.0249192618585736
0.5,2.5,1.496514218768409,1.0249192618585736
0.5,2.5,0.6571434147465067,1.0249192618585736
0.5,2.5,1.8562572584026285,1.0249192618585736
0.5,2.5,0.41273241568341223,1.0249192618585736
0.5,2.5,2.086016373385018,1.0249192618585736
0.5,2.5,1.507323248267496,1.0249192618585736
0.5,2.5,1.8525247032611292,1.0249192618585736
0.5,2.5,1.6113748036167772,1.0249192618585736
0.5,2.5,1.607063237925143,1.0249192618585736
0.5,2.5,1.1369606236401233,1.0249192618585736
0.5,2.5,1.3672963454554916,1.0249192618585736
0.5,2.5,0.6508425130006787,1.0249192618585736
0.5,2.5,1.5992743639132598,1.0249192618585736
0.5,2.5,0.8282939708882016,1.0249192618585736
0.5,2.5,1.7537819130892656,1.0249192618585736
0.5,2.5,0.899086991762319,1.0249192618585736
0.5,2.5,1.6076371802522909,1.0249192618585736
0.5,2.5,1.1323876092681209,1.0249192618585736
0.5,2.5,1.6113748036167765,1.0249192618585736
0.5,3.0,2.0828167587492974,1.0249192618585736
0.5,3.0,1.6113748036167768,1.0249192618585736
0.5,3.0,1.1323876092681218,1.0249192618585736
0.5,3.0,1.3618288937775525,1.0249192618585736
0.5,3.0,1.8395393461566385,1.0249192618585736
0.5,3.0,2.772326254319668,1.0249192618585736
0.5,3.0,1.8484977957024262,1.0249192618585736
0.5,3.0,1.6113748036167768,1.0249192618585736
0.5,3.0,1.2737147185597306,1.0249192618585736
0.5,3.0,1.6076371802522915,1.0249192618585736
0.5,3.0,1.83110427746855,1.0249192618585736
0.5,3.0,1.127517218350886,1.0249192618585736
0.5,3.0,1.5902876798147565,1.0249192618585736
0.5,3.0,2.086846579756587,1.0249192618585736
0.5,3.0,1.6070632379251437,1.0249192618585736
0.5,3.0,1.6113748036167765,1.0249192618585736
0.5,3.0,1.1369606236401228,1.0249192618585736
0.5,3.0,-0.17097144811668394,1.0249192618585736
0.5,3.0,1.8525247032611294,1.0249192618585736
0.5,3.0,1.3756006646635597,1.0249192618585736
0.5,3.0,1.261408463925226,1.0249192618585736
0.5,3.0,1.5897052569660954,1.0249192618585736
0.5,3.0,2.086016373385017,1.0249192618585736
0.5,3.0,1.839539346156638,1.0249192618585736
0.5,3.0,1.848497795702426,1.0249192618585736
0.5,3.0,2.097205657668496,1.0249192618585736
0.5,3.0,1.841265691701093,1.0249192618585736
0.5,3.0,1.6113748036167768,1.0249192618585736
0.5,3.0,2.0972056576684954,1.0249192618585736
0.5,3.0,1.3756006646635597,1.0249192618585736
0.5,3.0,1.8450251638449786,1.0249192618585736
0.5,3.0,1.856257258402629,1.0249192618585736
0.5,3.0,2.31937519903444,1.0249192618585736
0.5,3.0,1.1232102300346838,1.0249192618585736
0.5,3.0,0.8990869917623189,1.0249192618585736
0.5,3.0,1.0162764136816964,1.0249192618585736
0.5,3.0,1.5423350065264505,1.0249192618585736
0.5,3.0,2.078485875575869,1.0249192618585736
0.5,3.0,1.8220628046111336,1.0249192618585736
0.5,3.0,1.3756006646635595,1.0249192618585736
0.5,3.0,1.6033159604973846,1.0249192618585736
0.5,3.0,1.6070632379251428,1.0249192618585736
0.5,3.0,1.8441703101337266,1.0249192618585736
0.5,3.0,0.7780594969506258,1.0249192618585736
0.5,3.0,2.097205657668495,1.0249192618585736
0.5,3.0,1.1280917857931574,1.0249192618585736
0.5,3.0,1.5975356492787567,1.0249192618585736
0.5,3.0,1.2614084639252263,1.0249192618585736
0.5,3.0,1.5902876798147556,1.0249192618585736
0.5,3.0,1.257244955990514,1.0249192618585736
0.75,-3.0,-2.4814906383603574,0.7573683527566482
0.75,-3.0,-0.9781372909064331,0.7573683527566482
0.75,-3.0,-2.4814906383603565,0.7573683527566482
0.75,-3.0,-1.9705852486781514,0.7573683527566482
0.75,-3.0,-2.2278955334269304,0.7573683527566482
0.75,-3.0,-1.9764114896273135,0.7573683527566482
0.75,-3.0,-1.9730872828755806,0.7573683527566482
0.75,-3.0,-1.8350296822714203,0.7573683527566482
0.75,-3.0,-1.844686619780723,0.7573683527566482
0.75,-3.0,-2.7386346592571726,0.7573683527566482
0.75,-3.0,-1.9764114896273137,0.7573683527566482
0.75,-3.0,-2.720504681005091,0.7573683527566482
0.75,-3.0,-1.7276651317665344,0.7573683527566482
0.75,-3.0,-2.2249796180640735,0.7573683527566482
0.75,-3.0,-2.2059982090178707,0.7573683527566482
0.75,-3.0,-2.477903807419605,0.7573683527566482
0.75,-3.0,-2.7278256749954526,0.7573683527566482
0.75,-3.0,-1.4864097331401322,0.7573683527566482
0.75,-3.0,-1.9792860933546559,0.7573683527566482
0.75,-3.0,-1.979286093354653,0.7573683527566482
0.75,-3.0,-2.2228048334247728,0.7573683527566482
0.75,-3.0,-1.9764114896273137,0.7573683527566482
0.75,-3.0,-1.7305130338857855,0.7573683527566482
0.75,-3.0,-2.208216116282286,0.7573683527566482
0.75,-3.0,-2.4833479662184175,0.7573683527566482
0.75,-3.0,-1.5953208893254498,0.7573683527566482
0.75,-3.0,-2.225728644169667,0.7573683527566482
0.75,-3.0,-1.7146630453314946,0.7573683527566482
0.75,-3.0,-0.7609877120269298,0.7573683527566482
0.75,-3.0,-1.4896544996732772,0.7573683527566482
0.75,-3.0,-1.9792860933546532,0.7573683527566482
0.75,-3.0,-1.9599003896021983,0.7573683527566482
0.75,-3.0,-2.7322535406760915,0.7573683527566482
0.75,-3.0,-2.4833479662184166,0.7573683527566482
0.75,-3.0,-2.219422894022399,0.7573683527566482
0.75,-3.0,-2.2177233532761473,0.7573683527566482
0.75,-3.0,-2.2304061058518316,0.7573683527566482
0.75,-3.0,-1.4933574478124256,0.7573683527566482
0.75,-3.0,-2.2304061058518294,0.7573683527566482
0.75,-3.0,-2.230406105851829,0.7573683527566482
0.75,-3.0,-1.7305130338857864,0.7573683527566482
0.75,-3.0,-2.485507994931592,0.7573683527566482
0.75,-3.0,-1.956034375597807,0.7573683527566482
0.75,-3.0,-1.9692613647708197,0.7573683527566482
0.75,-3.0,-2.2177233532761473,0.7573683527566482
0.75,-3.0,-1.4896544996732777,0.7573683527566482
0.75,-3.0,-2.4158990290755105,0.7573683527566482
0.75,-3.0,-2.21297290395146,0.7573683527566482
0.75,-3.0,-1.9792860933546543,0.7573683527566482
0.75,-3.0,-2.2216066657335394,0.7573683527566482
0.75,-2.5,-2.225728644169666,0.7573683527566482
0.75,-2.5,-1.4821569636392344,0.7573683527566482
0.75,-2.5,-1.022691789562146,0.7573683527566482
0.75,-2.5,-1.493357447812425,0.7573683527566482
0.75,-2.5,-2.227895533426928,0.7573683527566482
0.75,-2.5,-2.0984577570339535,0.7573683527566482
0.75,-2.5,-2.4833479662184175,0.7573683527566482
0.75,-2.5,-1.0137882304420118,0.7573683527566482
0.75,-2.5,-0.8592166672913294,0.7573683527566482
0.75,-2.5,-1.7224478109667452,0.7573683527566482
0.75,-2.5,-1.0226917895621455,0.7573683527566482
0.75,-2.5,-1.2424648582329336,0.7573683527566482
0.75,-2.5,-1.9542738277416112,0.7573683527566482
0.75,-2.5,-1.2489031473914558,0.7573683527566482
0.75,-2.5,-1.223530333907264,0.7573683527566482
0.75,-2.5,-1.7305130338857873,0.7573683527566482
0.75,-2.5,-2.464251889181681,0.7573683527566482
0.75,-2.5,-1.9730872828755768,0.7573683527566482
0.75,-2.5,-1.7337815933055478,0.7573683527566482
0.75,-2.5,-1.9676804100860061,0.7573683527566482
0.75,-2.5,-1.2441265333216018,0.7573683527566482
0.75,-2.5,-1.7337815933055487,0.7573683527566482
0.75,-2.5,-1.719573309598112,0.7573683527566482
0.75,-2.5,-1.4619377927641983,0.7573683527566482
0.75,-2.5,-1.973087282875577,0.7573683527566482
0.75,-2.5,-2.474518049436789,0.7573683527566482
0.75,-2.5,-1.256776698463978,0.7573683527566482
0.75,-2.5,-1.7337815933055483,0.7573683527566482
0.75,-2.5,-1.7276651317665346,0.7573683527566482
0.75,-2.5,-1.4854173911229895,0.7573683527566482
0.75,-2.5,-2.736828854772727,0.7573683527566482
0.75,-2.5,-1.7224478109667447,0.7573683527566482
0.75,-2.5,-2.4855079949315906,0.7573683527566482
0.75,-2.5,-0.6306338311888856,0.7573683527566482
0.75,-2.5,-1.2478354694551292,0.7573683527566482
0.75,-2.5,-1.832270059292018,0.7573683527566482
0.75,-2.5,-1.2567766984639779,0.7573683527566482
0.75,-2.5,-2.2110713036983203,0.7573683527566482
0.75,-2.5,-1.574964175905063,0.7573683527566482
0.75,-2.5,-1.7337815933055492,0.7573683527566482
0.75,-2.5,-1.2478354694551284,0.7573683527566482
0.75,-2.5,-1.959423964200964,0.7573683527566482
0.75,-2.5,-0.8637630774116287,0.7573683527566482
0.75,-2.5,-1.7058361941833415,0.7573683527566482
0.75,-2.5,-2.225728644169666,0.7573683527566482
0.75,-2.5,-2.3829822126081277,0.7573683527566482
0.75,-2.5,-1.2525927643277626,0.7573683527566482
0.75,-2.5,-1.7058361941833429,0.7573683527566482
0.75,-2.5,-1.7224478109667445,0.7573683527566482
0.75,-2.5,-1.5781091197200863,0.7573683527566482
0.75,-2.0,-1.09847704287376,0.7573683527566482
0.75,-2.0,-1.4854173911229887,0.7573683527566482
0.75,-2.0,-1.2525927643277628,0.7573683527566482
0.75,-2.0,-1.256776698463977,0.7573683527566482
0.75,-2.0,-1.105226193954132,0.7573683527566482
0.75,-2.0,-2.4745180494367895,0.7573683527566482
0.75,-2.0,-1.5864164986924139,0.7573683527566482
0.75,-2.0,-1.2567766984639774,0.7573683527566482
0.75,-2.0,-2.2304061058518316,0.7573683527566482
0.75,-2.0,-2.111482609488317,0.7573683527566482
0.75,-2.0,-2.2278955334269326,0.7573683527566482
0.75,-2.0,-2.2257286441696666,0.7573683527566482
0.75,-2.0,-1.7224478109667443,0.7573683527566482
0.75,-2.0,-1.0126524245174366,0.7573683527566482
0.75,-2.0,-1.3284669080634308,0.7573683527566482
0.75,-2.0,-0.8684129410590326,0.7573683527566482
0.75,-2.0,-1.0226917895621455,0.7573683527566482
0.75,-2.0,-0.863763077411628,0.7573683527566482
0.75,-2.0,-1.3284669080634308,0.7573683527566482
0.75,-2.0,-1.9667480650189342,0.7573683527566482
0.75,-2.0,-1.9692613647708224,0.7573683527566482
0.75,-2.0,-1.8350296822714203,0.7573683527566482
0.75,-2.0,-1.2478354694551295,0.7573683527566482
0.75,-2.0,-1.9667480650189337,0.7573683527566482
0.75,-2.0,-1.4933574478124259,0.7573683527566482
0.75,-2.0,-1.7162507651982983,0.7573683527566482
0.75,-2.0,-1.3605021804534276,0.7573683527566482
0.75,-2.0,-1.7337815933055483,0.7573683527566482
0.75,-2.0,-1.7305130338857866,0.7573683527566482
0.75,-2.0,-1.4933574478124256,0.7573683527566482
0.75,-2.0,-2.221606665733539,0.7573683527566482
0.75,-2.0,-1.1011980915469486,0.7573683527566482
0.75,-2.0,-1.9667480650189333,0.7573683527566482
0.75,-2.0,-0.4715060065627666,0.7573683527566482
0.75,-2.0,-1.0066903195251893,0.7573683527566482
0.75,-2.0,-1.733781593305548,0.7573683527566482
0.75,-2.0,-0.5022984161923834,0.7573683527566482
0.75,-2.0,-1.4784065710675747,0.7573683527566482
0.75,-2.0,-1.4735518446763192,0.7573683527566482
0.75,-2.0,-1.5781091197200872,0.7573683527566482
0.75,-2.0,-1.730513033885786,0.7573683527566482
0.75,-2.0,-1.098477042873761,0.7573683527566482
0.75,-2.0,-1.9692613647708188,0.7573683527566482
0.75,-2.0,-0.7719620755716139,0.7573683527566482
0.75,-2.0,-2.2304061058518294,0.7573683527566482
0.75,-2.0,-0.4715060065627659,0.7573683527566482
0.75,-2.0,-1.022691789562145,0.7573683527566482
0.75,-2.0,-0.6197756019348345,0.7573683527566482
0.75,-2.0,-1.9692613647708197,0.7573683527566482
0.75,-2.0,-0.8765082223871892,0.7573683527566482
0.75,-1.5,-1.7305130338857864,0.7573683527566482
0.75,-1.5,-1.017976217269687,0.7573683527566482
0.75,-1.5,-1.0066903195251893,0.7573683527566482
0.75,-1.5,-1.8350296822714198,0.7573683527566482
0.75,-1.5,-1.2441265333216032,0.7573683527566482
0.75,-1.5,-1.1052261939541308,0.7573683527566482
0.75,-1.5,-1.013788230442011,0.7573683527566482
0.75,-1.5,-1.9705852486781523,0.7573683527566482
0.75,-1.5,-1.7305130338857884,0.7573683527566482
0.75,-1.5,-1.2525927643277621,0.7573683527566482
0.75,-1.5,-1.0179762172696862,0.7573683527566482
0.75,-1.5,-1.0126524245174373,0.7573683527566482
0.75,-1.5,-1.7305130338857861,0.7573683527566482
0.75,-1.5,-0.24929657661033697,0.7573683527566482
0.75,-1.5,-1.022691789562145,0.7573683527566482
0.75,-1.5,-1.2112428270897937,0.7573683527566482
0.75,-1.5,-0.5463928032753558,0.7573683527566482
0.75,-1.5,-1.4805995213159182,0.7573683527566482
0.75,-1.5,-0.7897894711382173,0.7573683527566482
0.75,-1.5,-1.4896544996732768,0.7573683527566482
0.75,-1.5,-0.7897894711382171,0.7573683527566482
0.75,-1.5,-0.47150600656276664,0.7573683527566482
0.75,-1.5,-1.7091193177840491,0.7573683527566482
0.75,-1.5,-0.5508474697733995,0.7573683527566482
0.75,-1.5,-0.2492965766103377,0.7573683527566482
0.75,-1.5,-0.20829205795858804,0.7573683527566482
0.75,-1.5,-0.6487540191946332,0.7573683527566482
0.75,-1.5,-1.022691789562145,0.7573683527566482
0.75,-1.5,-0.2555440979917543,0.7573683527566482
0.75,-1.5,-0.7844887084248817,0.7573683527566482
0.75,-1.5,-0.6487540191946336,0.7573683527566482
0.75,-1.5,-1.3436242992229879,0.7573683527566482
0.75,-1.5,-1.3569541984992224,0.7573683527566482
0.75,-1.5,-0.1594756747187687,0.7573683527566482
0.75,-1.5,-1.493357447812425,0.7573683527566482
0.75,-1.5,-0.5454830309854173,0.7573683527566482
0.75,-1.5,-1.256776698463978,0.7573683527566482
0.75,-1.5,-0.556788740676072,0.7573683527566482
0.75,-1.5,-1.9453979238634966,0.7573683527566482
0.75,-1.5,-0.8592166672913298,0.7573683527566482
0.75,-1.5,-0.24929657661033708,0.7573683527566482
0.75,-1.5,-1.9739194349051026,0.7573683527566482
0.75,-1.5,-0.6306338311888858,0.7573683527566482
0.75,-1.5,-1.2567766984639788,0.7573683527566482
0.75,-1.5,-1.0137882304420118,0.7573683527566482
0.75,-1.5,-0.8918381414054071,0.7573683527566482
0.75,-1.5,-0.23871667470378105,0.7573683527566482
0.75,-1.5,-1.0066903195251906,0.7573683527566482
0.75,-1.5,-1.0226917895621455,0.7573683527566482
0.75,-1.5,-1.2525927643277621,0.7573683527566482
0.75,-1.0,-0.8592166672913296,0.7573683527566482
0.75,-1.0,-0.6255189616005482,0.7573683527566482
0.75,-1.0,-0.6306338311888856,0.7573683527566482
0.75,-1.0,-1.0226917895621455,0.7573683527566482
0.75,-1.0,-1.7057598339909732,0.7573683527566482
0.75,-1.0,-0.39779923411818086,0.7573683527566482
0.75,-1.0,-1.7276651317665381,0.7573683527566482
0.75,-1.0,-2.2110713036983203,0.7573683527566482
0.75,-1.0,-0.6306338311888856,0.7573683527566482
0.75,-1.0,-0.6306338311888852,0.7573683527566482
0.75,-1.0,-0.8592166672913296,0.7573683527566482
0.75,-1.0,0.15348282396982776,0.7573683527566482
0.75,-1.0,-0.23871667470378116,0.7573683527566482
0.75,-1.0,-0.3124431998841006,0.7573683527566482
0.75,-1.0,-0.3733981440777389,0.7573683527566482
0.75,-1.0,-1.013788230442012,0.7573683527566482
0.75,-1.0,-0.8698078303172132,0.7573683527566482
0.75,-1.0,-1.471863648460095,0.7573683527566482
0.75,-1.0,-0.8270543344833264,0.7573683527566482
0.75,-1.0,-0.7897894711382177,0.7573683527566482
0.75,-1.0,-0.07957840774926081,0.7573683527566482
0.75,-1.0,-1.4933574478124272,0.7573683527566482
0.75,-1.0,-0.3124431998841007,0.7573683527566482
0.75,-1.0,-0.7897894711382184,0.7573683527566482
0.75,-1.0,-1.0984770428737605,0.7573683527566482
0.75,-1.0,-1.2489031473914565,0.7573683527566482
0.75,-1.0,-0.8637630774116288,0.7573683527566482
0.75,-1.0,-0.09053060926587567,0.7573683527566482
0.75,-1.0,-0.7897894711382178,0.7573683527566482
0.75,-1.0,-0.7797438986860872,0.7573683527566482
0.75,-1.0,-0.4721619175169466,0.7573683527566482
0.75,-1.0,-0.7049839336407244,0.7573683527566482
0.75,-1.0,-0.47216191751694664,0.7573683527566482
0.75,-1.0,-0.477095459181302,0.7573683527566482
0.75,-1.0,-0.6306338311888854,0.7573683527566482
0.75,-1.0,-0.4715060065627659,0.7573683527566482
0.75,-1.0,-0.32467121698299684,0.7573683527566482
0.75,-1.0,-1.022691789562145,0.7573683527566482
0.75,-1.0,-0.4715060065627652,0.7573683527566482
0.75,-1.0,-0.48333080155016467,0.7573683527566482
0.75,-1.0,-1.2441265333216016,0.7573683527566482
0.75,-1.0,0.6197756019348347,0.7573683527566482
0.75,-1.0,-1.2489031473914576,0.7573683527566482
0.75,-1.0,-0.2436955455029422,0.7573683527566482
0.75,-1.0,-0.24929657661033752,0.7573683527566482
0.75,-1.0,-1.0226917895621455,0.7573683527566482
0.75,-1.0,-0.6187757189167907,0.7573683527566482
0.75,-1.0,-0.6255189616005487,0.7573683527566482
0.75,-1.0,-1.094446281301469,0.7573683527566482
0.75,-1.0,-1.0226917895621457,0.7573683527566482
0.75,-0.5,-0.6306338311888849,0.7573683527566482
0.75,-0.5,-0.47216191751694647,0.7573683527566482
0.75,-0.5,0.08473926073152722,0.7573683527566482
0.75,-0.5,0.007724954810917882,0.7573683527566482
0.75,-0.5,-0.23317616071973274,0.7573683527566482
0.75,-0.5,-0.46657182105710554,0.7573683527566482
0.75,-0.5,0.23871667470378138,0.7573683527566482
0.75,-0.5,0.6255189616005484,0.7573683527566482
0.75,-0.5,-0.07423035231013199,0.7573683527566482
0.75,-0.5,-1.2567766984639774,0.7573683527566482
0.75,-0.5,-0.8765082223871897,0.7573683527566482
0.75,-0.5,-0.8637630774116298,0.7573683527566482
0.75,-0.5,-0.4833308015501646,0.7573683527566482
0.75,-0.5,0.9474300432844588,0.7573683527566482
0.75,-0.5,-0.16397915420076192,0.7573683527566482
0.75,-0.5,-1.0126524245174364,0.7573683527566482
0.75,-0.5,-0.7049839336407239,0.7573683527566482
0.75,-0.5,-0.15348282396982693,0.7573683527566482
0.75,-0.5,-0.23871667470378016,0.7573683527566482
0.75,-0.5,-0.6309149132133488,0.7573683527566482
0.75,-0.5,-0.4715060065627662,0.7573683527566482
0.75,-0.5,-0.7897894711382178,0.7573683527566482
0.75,-0.5,-0.8652628906930544,0.7573683527566482
0.75,-0.5,-0.63091491321335,0.7573683527566482
0.75,-0.5,-0.23871667470378083,0.7573683527566482
0.75,-0.5,-0.711239610042609,0.7573683527566482
0.75,-0.5,-0.07423035231013232,0.7573683527566482
0.75,-0.5,-0.5442521713370485,0.7573683527566482
0.75,-0.5,-0.9538196664614244,0.7573683527566482
0.75,-0.5,-0.784488708424881,0.7573683527566482
0.75,-0.5,-1.0226917895621452,0.7573683527566482
0.75,-0.5,-0.3856729028994714,0.7573683527566482
0.75,-0.5,-0.0742303523101328,0.7573683527566482
0.75,-0.5,0.4721619175169474,0.7573683527566482
0.75,-0.5,-0.3234473856609984,0.7573683527566482
0.75,-0.5,-1.4854173911229895,0.7573683527566482
0.75,-0.5,-0.8637630774116293,0.7573683527566482
0.75,-0.5,0.2219855716571407,0.7573683527566482
0.75,-0.5,-0.6360295068136016,0.7573683527566482
0.75,-0.5,-0.4665718210571046,0.7573683527566482
0.75,-0.5,0.3977992341181816,0.7573683527566482
0.75,-0.5,-0.23871667470378097,0.7573683527566482
0.75,-0.5,-0.07939102130525975,0.7573683527566482
0.75,-0.5,-0.0795784077492612,0.7573683527566482
0.75,-0.5,0.39779923411818036,0.7573683527566482
