AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,Locale,CreationDate,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses,ContentReferenceId,Value,ResourceDescription
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2074,/images/assessments/pyramids/green/23.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2075,/images/assessments/pyramids/green/24.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2076,/images/assessments/pyramids/green/25.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2077,/images/assessments/pyramids/green/26.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2078,/images/assessments/pyramids/green/27.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2079,/images/assessments/pyramids/green/28.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2080,/images/assessments/pyramids/green/29.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2081,/images/assessments/pyramids/green/30.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2082,/images/assessments/pyramids/green/31.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2083,/images/assessments/pyramids/grey/01.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2084,/images/assessments/pyramids/grey/02.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2085,/images/assessments/pyramids/grey/03.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2086,/images/assessments/pyramids/grey/04.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2087,/images/assessments/pyramids/grey/05.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2088,/images/assessments/pyramids/grey/06.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2089,/images/assessments/pyramids/grey/07.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2090,/images/assessments/pyramids/grey/08.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2091,/images/assessments/pyramids/grey/09.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2092,/images/assessments/pyramids/grey/10.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2093,/images/assessments/pyramids/grey/11.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2094,/images/assessments/pyramids/grey/12.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2095,/images/assessments/pyramids/grey/13.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2096,/images/assessments/pyramids/grey/14.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2097,/images/assessments/pyramids/grey/15.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,12.042428571428571,,,,,,2098,/images/assessments/pyramids/grey/16.png,Precache
