theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
1.0,36,879458987,0.8120577290711328,-0.18794227092886717,0.18794227092886717,0.03532229720189971,0.23640774608335594
1.0,37,1864097615,1.1930467290928937,0.19304672909289367,0.19304672909289367,0.03726703961346508,0.15979496540311006
1.0,38,1496806543,1.2300111316468727,0.2300111316468727,0.2300111316468727,0.05290512068147501,0.15168864621195455
1.0,39,106265617,0.8729568939635006,-0.12704310603649938,0.12704310603649938,0.016139950791401222,0.224878351813229
1.0,40,816204533,1.0454675368842763,0.045467536884276294,0.045467536884276294,0.0020672969103230254,0.1910036019256114
1.0,41,1463377933,0.45543173400903963,-0.5445682659909603,0.5445682659909603,0.2965545963244013,0.30325801898260724
1.0,42,1063050847,0.7951526326090382,-0.20484736739096177,0.20484736739096177,0.04196244392700767,0.2395878444902844
1.0,43,944756395,1.102762492433294,0.10276249243329394,0.10276249243329394,0.010560129851102794,0.179148949156788
1.0,44,960415093,1.022885349882071,0.022885349882070916,0.022885349882070916,0.0005237392392248032,0.19558193276325284
1.0,45,894255029,0.5192022901759965,-0.4807977098240035,0.4807977098240035,0.23116643777200666,0.2912792032765231
1.0,46,1138698142,0.007900619637210487,-0.9920993803627896,0.9920993803627896,0.984261180516231,0.38343466116386893
1.0,47,1520965588,0.6911133867507839,-0.30888661324921607,0.30888661324921607,0.09541093984457079,0.25906986296303147
1.0,48,617101914,0.7847709788592373,-0.2152290211407627,0.2152290211407627,0.046323531541210876,0.2415376790801486
1.0,49,662109904,1.102762492433294,0.10276249243329394,0.10276249243329394,0.010560129851102794,0.179148949156788
1.25,0,1068070689,1.0518888252139278,-0.1981111747860722,0.1981111747860722,0.039248037575117654,0.18969223296492901
1.25,1,1102663753,1.2300111316468727,-0.019988868353127298,0.019988868353127298,0.000399554858038654,0.15168864621195455
1.25,2,1055616454,1.102762492433294,-0.14723750756670606,0.14723750756670606,0.021678883634455824,0.179148949156788
1.25,3,559902076,1.3357516370688673,0.08575163706886735,0.08575163706886735,0.007353343259990744,0.12842341452165743
1.25,4,1536889858,0.9275853111186616,-0.3224146888813384,0.3224146888813384,0.10395123160645023,0.21439071996444295
1.25,5,840533840,1.1518393271609562,-0.09816067283904384,0.09816067283904384,0.009635517692213798,0.16872191774963602
1.25,6,1299607692,1.1878667777898264,-0.06213322221017359,0.06213322221017359,0.0038605373022188084,0.16092444104145284
